This is the data set after cleaning noises. This was used for the corresponding data analyses.


Timestamp,Consent,Age,Gender,Location,Educational Level,Domain,AI Usage Frequency,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,T1,T2,T3,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,Motive,Trust,Vigilance,Well-being
18-03-2026 01:35,I agree to participate,20,Man,West Bengal,Undergraduate,Engineering & Technology,Sometimes,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,60.0,12.0,35.0,38.0
18-03-2026 02:54,I agree to participate,20,Woman,West Bengal,Undergraduate,Social Sciences,Often,4.0,2.0,3.0,3.0,5.0,3.0,1.0,3.0,1.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,64.0,12.0,27.0,48.0
18-03-2026 07:49,I agree to participate,20,Woman,West Bengal,Undergraduate,Engineering & Technology,Often,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,100.0,14.0,46.0,45.0
18-03-2026 09:36,I agree to participate,20,Woman,West Bengal,Undergraduate,Engineering & Technology,Often,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,69.0,10.0,30.0,45.0
18-03-2026 09:42,I agree to participate,19,Woman,West Bengal,Undergraduate,Social Sciences,Occasionally,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,5.0,4.0,5.0,1.0,4.0,5.0,4.0,1.0,2.0,63.0,10.0,16.0,42.0
18-03-2026 09:43,I agree to participate,21,Woman,West Bengal,Undergraduate,Social Sciences,Occasionally,4.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,1.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,4.0,2.0,4.0,59.0,10.0,43.0,46.0
18-03-2026 09:48,I agree to participate,25,Man,West Bengal,Undergraduate,Social Sciences,Often,5.0,5.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,2.0,3.0,1.0,3.0,78.0,12.0,18.0,44.0
18-03-2026 09:52,I agree to participate,24,Man,Karnataka,Postgraduate,Social Sciences,Often,4.0,3.0,1.0,2.0,4.0,3.0,5.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,59.0,9.0,21.0,50.0
18-03-2026 09:52,I agree to participate,20,Woman,West Bengal,Undergraduate,Natural Sciences,Sometimes,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,59.0,10.0,22.0,41.0
18-03-2026 09:52,I agree to participate,20,Man,West Bengal,Undergraduate,Natural Sciences,Often,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,100.0,12.0,30.0,47.0
18-03-2026 10:02,I agree to participate,21,Man,West Bengal,Undergraduate,Engineering & Technology,Often,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,95.0,16.0,42.0,50.0
18-03-2026 10:03,I agree to participate,23,Woman,Maharashtra,Undergraduate,Social Sciences,Always,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,6.0,6.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,3.0,76.0,17.0,38.0,46.0
18-03-2026 10:04,I agree to participate,19,Woman,West Bengal,Undergraduate,Social Sciences,Never,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,1.0,4.0,2.0,26.0,3.0,27.0,34.0
18-03-2026 10:05,I agree to participate,19,Woman,West Bengal,Undergraduate,Other,Often,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,100.0,21.0,60.0,58.0
18-03-2026 10:05,I agree to participate,21,Man,Punjab,Undergraduate,Engineering & Technology,Often,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,5.0,4.0,5.0,2.0,3.0,1.0,89.0,18.0,19.0,37.0
18-03-2026 10:11,I agree to participate,19,Woman,West Bengal,Undergraduate,Other,Never,3.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,1.0,3.0,4.0,3.0,3.0,5.0,1.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,78.0,3.0,35.0,32.0
18-03-2026 10:11,I agree to participate,20,Man,West Bengal,High School,Social Sciences,Often,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,59.0,10.0,34.0,47.0
18-03-2026 10:18,I agree to participate,21,Woman,West Bengal,Undergraduate,Social Sciences,Often,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,57.0,9.0,18.0,39.0
18-03-2026 10:23,I agree to participate,20,Man,Sikkim,Undergraduate,Business & Commerce,Often,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,61.0,9.0,31.0,36.0
18-03-2026 10:26,I agree to participate,20,Man,West Bengal,Undergraduate,Engineering & Technology,Always,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,94.0,11.0,42.0,56.0
18-03-2026 10:28,I agree to participate,20,Woman,West Bengal,Undergraduate,Social Sciences,Often,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,62.0,6.0,39.0,45.0
18-03-2026 10:33,I agree to participate,20,Man,Sikkim,Undergraduate,Engineering & Technology,Often,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,74.0,11.0,41.0,46.0
18-03-2026 10:35,I agree to participate,20,Man,West Bengal,Undergraduate,Other,Always,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,6.0,6.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,82.0,16.0,42.0,32.0
18-03-2026 10:38,I agree to participate,20,Woman,West Bengal,Undergraduate,Other,Occasionally,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,61.0,15.0,30.0,36.0
18-03-2026 10:46,I agree to participate,21,Man,West Bengal,Undergraduate,Engineering & Technology,Always,3.0,4.0,1.0,4.0,5.0,1.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,72.0,10.0,32.0,36.0
18-03-2026 10:49,I agree to participate,21,Woman,Maharashtra,Postgraduate,Social Sciences,Often,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,49.0,3.0,14.0,36.0
18-03-2026 11:08,I agree to participate,19,Woman,West Bengal,Undergraduate,Humanities,Often,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,57.0,13.0,37.0,36.0
18-03-2026 11:09,I agree to participate,22,Man,Assam,Undergraduate,Business & Commerce,Always,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,75.0,11.0,16.0,39.0
18-03-2026 11:26,I agree to participate,21,Woman,West Bengal,Undergraduate,Social Sciences,Occasionally,1.0,4.0,5.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,38.0,4.0,39.0,42.0
18-03-2026 11:31,I agree to participate,24,Woman,West Bengal,Postgraduate,Humanities,Often,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,69.0,12.0,41.0,43.0
18-03-2026 11:35,I agree to participate,20,Man,West Bengal,Undergraduate,Other,Sometimes,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,62.0,12.0,49.0,50.0
18-03-2026 11:36,I agree to participate,21,Woman,West Bengal,Undergraduate,Engineering & Technology,Always,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,61.0,9.0,36.0,36.0
18-03-2026 11:38,I agree to participate,20,Man,Punjab,Undergraduate,Engineering & Technology,Always,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,99.0,18.0,55.0,58.0
18-03-2026 11:41,I agree to participate,22,Woman,West Bengal,High School,Social Sciences,Sometimes,4.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,3.0,3.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,75.0,11.0,52.0,60.0
18-03-2026 11:56,I agree to participate,21,Woman,Jharkhand,Undergraduate,Medical Sciences,Always,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,74.0,13.0,46.0,46.0
18-03-2026 12:05,I agree to participate,21,Woman,West Bengal,Undergraduate,Business & Commerce,Often,4.0,2.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,6.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,73.0,13.0,40.0,32.0
18-03-2026 12:28,I agree to participate,20,Woman,West Bengal,Undergraduate,Humanities,Often,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,68.0,9.0,32.0,39.0
18-03-2026 12:36,I agree to participate,21,Woman,Odisha,Undergraduate,Social Sciences,Often,4.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,6.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,1.0,76.0,14.0,38.0,43.0
18-03-2026 12:41,I agree to participate,19,Man,West Bengal,High School,Humanities,Often,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,82.0,12.0,46.0,51.0
18-03-2026 12:41,I agree to participate,21,Woman,West Bengal,Undergraduate,Social Sciences,Sometimes,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,5.0,5.0,3.0,2.0,1.0,5.0,3.0,5.0,39.0,9.0,42.0,41.0
18-03-2026 12:53,I agree to participate,23,Man,Kerala,Postgraduate,Social Sciences,Always,5.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,83.0,15.0,59.0,50.0
18-03-2026 12:53,I agree to participate,19,Woman,West Bengal,High School,Other,Sometimes,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,7.0,7.0,7.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,3.0,3.0,5.0,4.0,2.0,4.0,3.0,1.0,78.0,21.0,33.0,41.0
18-03-2026 13:07,I agree to participate,22,Woman,Uttar Pradesh,Postgraduate,Social Sciences,Often,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,60.0,12.0,36.0,36.0
18-03-2026 14:03,I agree to participate,22,Woman,West Bengal,Undergraduate,Social Sciences,Often,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,64.0,10.0,36.0,43.0
18-03-2026 14:26,I agree to participate,22,Man,Sikkim,Undergraduate,Medical Sciences,Occasionally,5.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,48.0,8.0,60.0,60.0
18-03-2026 14:31,I agree to participate,22,Woman,West Bengal,Undergraduate,Engineering & Technology,Often,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,83.0,14.0,45.0,44.0
18-03-2026 14:34,I agree to participate,19,Woman,Punjab,Undergraduate,Medical Sciences,Sometimes,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,5.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,5.0,1.0,3.0,4.0,2.0,35.0,10.0,32.0,36.0
18-03-2026 14:44,I agree to participate,20,Woman,West Bengal,Undergraduate,Social Sciences,Often,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,5.0,3.0,3.0,5.0,4.0,5.0,2.0,3.0,3.0,4.0,62.0,10.0,23.0,44.0
18-03-2026 15:23,I agree to participate,23,Woman,West Bengal,Undergraduate,Business & Commerce,Sometimes,4.0,2.0,1.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,5.0,2.0,2.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0,79.0,8.0,29.0,36.0
18-03-2026 15:36,I agree to participate,23,Prefer not to say,West Bengal,Postgraduate,Natural Sciences,Often,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,76.0,12.0,46.0,47.0
18-03-2026 15:38,I agree to participate,23,Woman,West Bengal,Undergraduate,Engineering & Technology,Always,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,79.0,16.0,36.0,41.0
18-03-2026 15:39,I agree to participate,24,Woman,West Bengal,Postgraduate,Engineering & Technology,Often,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,83.0,15.0,26.0,37.0
18-03-2026 15:39,I agree to participate,20,Woman,Maharashtra,Undergraduate,Social Sciences,Often,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,63.0,11.0,46.0,48.0
18-03-2026 16:28,I agree to participate,25,Woman,West Bengal,Postgraduate,Business & Commerce,Always,4.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,6.0,7.0,7.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,82.0,20.0,51.0,50.0
